Date,Open,High,Low,Close,Volume,CloseLag1,CloseLag2,CloseLag3,HML,HMLLag1,HMLLag2,HMLLag3,OMC,OMCLag1,OMCLag2,OMCLag3,VolumeLag1,VolumeLag2,VolumeLag3,CloseEMA2,CloseEMA4,CloseEMA8,LogReturn,Target
2023-10-13,18.06,18.16,17.27,17.36,54541600.0,17.94,17.92,17.8,0.89,0.689,0.71,0.78,0.7,-0.02,-0.05,0.26,57940900.0,55745600.0,99971500.0,17.784,17.355,16.686,-0.032864142009043924,0
2023-10-16,17.21,17.46,16.67,17.36,44987300.0,17.36,17.94,17.92,0.79,0.89,0.689,0.71,-0.15,0.7,-0.02,-0.05,54541600.0,57940900.0,55745600.0,17.572,17.357,16.793,0.0,0
2023-10-17,17.0,18.03,16.91,17.84,54401300.0,17.36,17.36,17.94,1.12,0.79,0.89,0.689,-0.84,-0.15,0.7,-0.02,44987300.0,54541600.0,57940900.0,17.466,17.358,16.883,0.027274391314292625,1
2023-10-18,17.81,18.22,17.19,17.2,44208300.0,17.84,17.36,17.36,1.03,1.12,0.79,0.89,0.61,-0.84,-0.15,0.7,54401300.0,44987300.0,54541600.0,17.653,17.499,17.036,-0.03653370752864489,0
2023-10-19,17.44,17.58,16.97,17.06,46303200.0,17.2,17.84,17.36,0.61,1.03,1.12,0.79,0.38,0.61,-0.84,-0.15,44208300.0,54401300.0,44987300.0,17.427,17.411,17.062,-0.008172917417485685,0
2023-10-20,16.85,16.94,15.81,16.11,63875500.0,17.06,17.2,17.84,1.13,0.61,1.03,1.12,0.74,0.38,0.61,-0.84,46303200.0,44208300.0,54401300.0,17.243,17.308,17.061,-0.0572962756834804,0
2023-10-23,15.9,16.34,15.21,16.2,55967200.0,16.11,17.06,17.2,1.13,1.13,0.61,1.03,-0.3,0.74,0.38,0.61,63875500.0,46303200.0,44208300.0,16.677,16.957,16.91,0.005571054257979908,1
2023-10-24,16.38,16.93,16.3,16.64,39833800.0,16.2,16.11,17.06,0.63,1.13,1.13,0.61,-0.26,-0.3,0.74,0.38,55967200.0,63875500.0,46303200.0,16.438,16.736,16.797,0.02679810937991525,1
2023-10-25,16.57,16.63,15.58,15.59,46706500.0,16.64,16.2,16.11,1.05,0.63,1.13,1.13,0.98,-0.26,-0.3,0.74,39833800.0,55967200.0,63875500.0,16.539,16.708,16.772,-0.06517970585604625,0
2023-10-26,15.6,15.91,15.05,15.29,49351800.0,15.59,16.64,16.2,0.86,1.05,0.63,1.13,0.31,0.98,-0.26,-0.3,46706500.0,39833800.0,55967200.0,16.065,16.38,16.584,-0.019430675411160146,0
2023-10-27,15.48,15.6,14.96,15.07,39913600.0,15.29,15.59,16.64,0.64,0.86,1.05,0.63,0.41,0.31,0.98,-0.26,49351800.0,46706500.0,39833800.0,15.677,16.061,16.378,-0.01449302505821968,0
2023-10-30,15.27,15.29,14.56,14.69,46886400.0,15.07,15.29,15.59,0.73,0.64,0.86,1.05,0.58,0.41,0.31,0.98,39913600.0,49351800.0,46706500.0,15.374,15.771,16.17,-0.025539030766854365,0
2023-10-31,14.58,15.01,14.55,14.8,40195400.0,14.69,15.07,15.29,0.46,0.73,0.64,0.86,-0.22,0.58,0.41,0.31,46886400.0,39913600.0,49351800.0,15.032,15.454,15.935,0.0074602320365600066,1
2023-11-01,14.8,14.96,14.48,14.92,54419100.0,14.8,14.69,15.07,0.48,0.46,0.73,0.64,-0.12,-0.22,0.58,0.41,40195400.0,46886400.0,39913600.0,14.916,15.263,15.754,0.008075406231589869,1
2023-11-02,17.48,18.3,17.21,17.97,170406800.0,14.92,14.8,14.69,1.09,0.48,0.46,0.73,-0.49,-0.12,-0.22,0.58,54419100.0,40195400.0,46886400.0,14.918,15.162,15.621,0.1860010626956598,1
2023-11-03,18.02,19.079,17.76,18.89,109302000.0,17.97,14.92,14.8,1.319,1.09,0.48,0.46,-0.87,-0.49,-0.12,-0.22,170406800.0,54419100.0,40195400.0,16.444,15.985,15.995,0.049928986617778594,1
2023-11-06,18.99,19.08,17.93,18.54,79952600.0,18.89,17.97,14.92,1.15,1.319,1.09,0.48,0.45,-0.87,-0.49,-0.12,109302000.0,170406800.0,54419100.0,17.667,16.836,16.456,-0.018702039683686243,0
2023-11-07,18.86,19.17,18.53,18.8,56289100.0,18.54,18.89,17.97,0.64,1.15,1.319,1.09,0.06,0.45,-0.87,-0.49,79952600.0,109302000.0,170406800.0,18.103,17.335,16.787,0.01392621973511456,1
2023-11-08,18.85,18.93,18.15,18.49,46063100.0,18.8,18.54,18.89,0.78,0.64,1.15,1.319,0.36,0.06,0.45,-0.87,56289100.0,79952600.0,109302000.0,18.452,17.764,17.107,-0.016626796233665832,0
2023-11-09,18.66,18.87,18.16,18.27,48454200.0,18.49,18.8,18.54,0.71,0.78,0.64,1.15,0.39,0.36,0.06,0.45,46063100.0,56289100.0,79952600.0,18.471,17.977,17.327,-0.011969637574953224,0
2023-11-10,18.155,19.72,18.06,19.67,92748000.0,18.27,18.49,18.8,1.66,0.71,0.78,0.64,-1.515,0.39,0.36,0.06,48454200.0,46063100.0,56289100.0,18.37,18.063,17.477,0.07383424083426546,1
2023-11-13,19.59,19.88,19.3,19.71,74877500.0,19.67,18.27,18.49,0.58,1.66,0.71,0.78,-0.12,-1.515,0.39,0.36,92748000.0,48454200.0,46063100.0,19.02,18.533,17.826,0.002031438435073674,1
2023-11-14,20.0,20.1,19.5,19.94,83230500.0,19.71,19.67,18.27,0.6,0.58,1.66,0.71,0.06,-0.12,-1.515,0.39,74877500.0,92748000.0,48454200.0,19.365,18.878,18.126,0.011601716602185225,1
2023-11-15,19.9,20.37,19.611,19.95,75533500.0,19.94,19.71,19.67,0.759,0.6,0.58,1.66,-0.05,0.06,-0.12,-1.515,83230500.0,74877500.0,92748000.0,19.653,19.189,18.415,0.0005013902615282695,1
2023-11-16,19.8,19.875,19.29,19.77,49942800.0,19.95,19.94,19.71,0.585,0.759,0.6,0.58,0.03,-0.05,0.06,-0.12,75533500.0,83230500.0,74877500.0,19.801,19.412,18.659,-0.009063521241465686,0
2023-11-17,19.68,20.58,19.659,20.49,69497400.0,19.77,19.95,19.94,0.921,0.585,0.759,0.6,-0.81,0.03,-0.05,0.06,49942800.0,75533500.0,83230500.0,19.786,19.517,18.836,0.03577129074340657,1
2023-11-20,20.65,21.6,20.56,21.34,90270000.0,20.49,19.77,19.95,1.04,0.921,0.585,0.759,-0.69,-0.81,0.03,-0.05,69497400.0,49942800.0,75533500.0,20.138,19.802,19.099,0.04064630194353843,1
2023-11-21,21.11,21.85,19.72,19.8,106643300.0,21.34,20.49,19.77,2.13,1.04,0.921,0.585,1.31,-0.69,-0.81,0.03,90270000.0,69497400.0,49942800.0,20.739,20.252,19.455,-0.07490135385573699,0
2023-11-22,20.26,20.44,19.33,19.69,68326000.0,19.8,21.34,20.49,1.11,2.13,1.04,0.921,0.57,1.31,-0.69,-0.81,106643300.0,90270000.0,69497400.0,20.269,20.12,19.51,-0.0055709793938675005,0
2023-11-24,19.38,19.6,18.93,19.2,39800400.0,19.69,19.8,21.34,0.67,1.11,2.13,1.04,0.18,0.57,1.31,-0.69,68326000.0,106643300.0,90270000.0,19.98,19.994,19.539,-0.025200601004160758,0
2023-11-27,19.13,19.5,18.62,19.08,58808200.0,19.2,19.69,19.8,0.88,0.67,1.11,2.13,0.05,0.18,0.57,1.31,39800400.0,68326000.0,106643300.0,19.59,19.761,19.485,-0.006269656748658918,0
2023-11-28,19.11,19.8,19.03,19.71,54170700.0,19.08,19.2,19.69,0.77,0.88,0.67,1.11,-0.6,0.05,0.18,0.57,58808200.0,39800400.0,68326000.0,19.335,19.562,19.421,0.03248541269323122,1
2023-11-29,19.945,20.31,19.78,19.84,62782100.0,19.71,19.08,19.2,0.53,0.77,0.88,0.67,0.105,-0.6,0.05,0.18,54170700.0,58808200.0,39800400.0,19.522,19.605,19.467,0.0065740348329114155,1
2023-11-30,19.94,20.23,19.68,20.05,55501000.0,19.84,19.71,19.08,0.55,0.53,0.77,0.88,-0.11,0.105,-0.6,0.05,62782100.0,54170700.0,58808200.0,19.681,19.674,19.526,0.010529006153085796,1
2023-12-01,19.93,20.29,19.55,20.27,61493700.0,20.05,19.84,19.71,0.74,0.55,0.53,0.77,-0.34,-0.11,0.105,-0.6,55501000.0,62782100.0,54170700.0,19.866,19.784,19.609,0.010912867346482991,1
2023-12-04,19.75,19.9,18.27,18.4,104948500.0,20.27,20.05,19.84,1.63,0.74,0.55,0.53,1.35,-0.34,-0.11,0.105,61493700.0,55501000.0,62782100.0,20.068,19.926,19.714,-0.09679133916432794,0
2023-12-05,18.25,18.55,17.96,18.3,54460800.0,18.4,20.27,20.05,0.59,1.63,0.74,0.55,-0.05,1.35,-0.34,-0.11,104948500.0,61493700.0,55501000.0,19.234,19.479,19.505,-0.00544962572619547,0
2023-12-06,17.69,17.83,17.05,17.13,96111000.0,18.3,18.4,20.27,0.78,0.59,1.63,0.74,0.56,-0.05,1.35,-0.34,54460800.0,104948500.0,61493700.0,18.767,19.134,19.314,-0.0660697548126921,0
2023-12-07,17.22,17.48,17.08,17.22,56455000.0,17.13,18.3,18.4,0.4,0.78,0.59,1.63,0.0,0.56,-0.05,1.35,96111000.0,54460800.0,104948500.0,17.948,18.547,18.966,0.0052401957806977924,1
2023-12-08,17.18,17.92,17.09,17.77,57542100.0,17.22,17.13,18.3,0.83,0.4,0.78,0.59,-0.59,0.0,0.56,-0.05,56455000.0,96111000.0,54460800.0,17.584,18.158,18.688,0.03144020880233666,1
2023-12-11,17.97,18.28,17.7,17.77,50929600.0,17.77,17.22,17.13,0.58,0.83,0.4,0.78,0.2,-0.59,0.0,0.56,57542100.0,56455000.0,96111000.0,17.677,18.045,18.542,0.0,0
2023-12-12,17.69,17.88,17.23,17.5,46231900.0,17.77,17.77,17.22,0.65,0.58,0.83,0.4,0.19,0.2,-0.59,0.0,50929600.0,57542100.0,56455000.0,17.724,17.964,18.419,-0.015310786997567997,0
2023-12-13,17.65,17.9,17.22,17.87,52682600.0,17.5,17.77,17.77,0.68,0.65,0.58,0.83,-0.22,0.19,0.2,-0.59,46231900.0,50929600.0,57542100.0,17.612,17.828,18.273,0.020922495205123886,1
2023-12-14,18.17,18.58,17.72,18.21,67462800.0,17.87,17.5,17.77,0.86,0.68,0.65,0.58,-0.04,-0.22,0.19,0.2,52682600.0,46231900.0,50929600.0,17.741,17.84,18.209,0.018847467328846897,1
2023-12-15,18.67,19.15,18.04,18.2,93307100.0,18.21,17.87,17.5,1.11,0.86,0.68,0.65,0.47,-0.04,-0.22,0.19,67462800.0,52682600.0,46231900.0,17.975,17.949,18.209,-0.0005492074609404219,0
2023-12-18,18.21,18.575,17.77,17.84,60188100.0,18.2,18.21,17.87,0.805,1.11,0.86,0.68,0.37,0.47,-0.04,-0.22,93307100.0,67462800.0,52682600.0,18.088,18.022,18.208,-0.0199785002975028,0
2023-12-19,17.98,18.19,17.84,17.95,43530300.0,17.84,18.2,18.21,0.35,0.805,1.11,0.86,0.03,0.37,0.47,-0.04,60188100.0,93307100.0,67462800.0,17.964,17.969,18.149,0.006147021732881411,1
2023-12-20,17.87,17.92,17.19,17.25,58666900.0,17.95,17.84,18.2,0.73,0.35,0.805,1.11,0.62,0.03,0.37,0.47,43530300.0,60188100.0,93307100.0,17.957,17.963,18.117,-0.03977801396050886,0
2023-12-21,17.53,17.74,17.42,17.59,30493600.0,17.25,17.95,17.84,0.32,0.73,0.35,0.805,-0.06,0.62,0.03,0.37,58666900.0,43530300.0,60188100.0,17.603,17.754,17.979,0.019518423946793217,1
2023-12-22,17.7,17.7,17.325,17.41,33693800.0,17.59,17.25,17.95,0.375,0.32,0.73,0.35,0.29,-0.06,0.62,0.03,30493600.0,58666900.0,43530300.0,17.597,17.706,17.917,-0.01028582240844639,0
2023-12-26,17.44,17.745,17.33,17.68,31750700.0,17.41,17.59,17.25,0.415,0.375,0.32,0.73,-0.24,0.29,-0.06,0.62,33693800.0,30493600.0,58666900.0,17.503,17.619,17.837,0.015389329454855301,1
2023-12-27,17.78,17.91,17.45,17.47,32918400.0,17.68,17.41,17.59,0.46,0.415,0.375,0.32,0.31,-0.24,0.29,-0.06,31750700.0,33693800.0,30493600.0,17.592,17.637,17.812,-0.01194898962887128,0
2023-12-28,17.46,17.84,17.42,17.56,38990000.0,17.47,17.68,17.41,0.42,0.46,0.415,0.375,-0.1,0.31,-0.24,0.29,32918400.0,31750700.0,33693800.0,17.531,17.588,17.757,0.0051384729519666225,1
2023-12-29,17.52,17.64,17.1,17.17,38943500.0,17.56,17.47,17.68,0.54,0.42,0.46,0.415,0.35,-0.1,0.31,-0.24,38990000.0,32918400.0,31750700.0,17.545,17.58,17.726,-0.022459878440837314,0
2024-01-02,16.95,16.95,16.5,16.58,41626700.0,17.17,17.56,17.47,0.45,0.54,0.42,0.46,0.37,0.35,-0.1,0.31,38943500.0,38990000.0,32918400.0,17.358,17.46,17.638,-0.03496653424724485,0
2024-01-03,16.12,16.38,16.01,16.09,46865200.0,16.58,17.17,17.56,0.37,0.45,0.54,0.42,0.03,0.37,0.35,-0.1,41626700.0,38943500.0,38990000.0,16.969,17.202,17.469,-0.029999174617893216,0
2024-01-04,16.05,16.58,15.95,16.25,39937700.0,16.09,16.58,17.17,0.63,0.37,0.45,0.54,-0.2,0.03,0.37,0.35,46865200.0,41626700.0,38943500.0,16.529,16.876,17.25,0.00989493828805576,1
2024-01-05,15.7,16.128,15.664,15.98,57700000.0,16.25,16.09,16.58,0.464,0.63,0.37,0.45,-0.28,-0.2,0.03,0.37,39937700.0,46865200.0,41626700.0,16.39,16.693,17.091,-0.016754997083655354,0
2024-01-08,16.22,16.89,16.14,16.67,49090000.0,15.98,16.25,16.09,0.75,0.464,0.63,0.37,-0.45,-0.28,-0.2,0.03,57700000.0,39937700.0,46865200.0,16.185,16.484,16.914,0.04227278964733294,1
2024-01-09,16.51,16.63,16.28,16.39,35794500.0,16.67,15.98,16.25,0.35,0.75,0.464,0.63,0.12,-0.45,-0.28,-0.2,49090000.0,57700000.0,39937700.0,16.427,16.539,16.875,-0.016939345822951882,0
2024-01-10,16.5,17.03,16.4,16.79,41254400.0,16.39,16.67,15.98,0.63,0.35,0.75,0.464,-0.29,0.12,-0.45,-0.28,35794500.0,49090000.0,57700000.0,16.409,16.495,16.798,0.024112170101108426,1
2024-01-11,16.81,16.93,16.17,16.68,39552400.0,16.79,16.39,16.67,0.76,0.63,0.35,0.75,0.13,-0.29,0.12,-0.45,41254400.0,35794500.0,49090000.0,16.599,16.581,16.797,-0.006573110391069776,0
2024-01-12,16.68,17.06,16.62,16.76,33952600.0,16.68,16.79,16.39,0.44,0.76,0.63,0.35,-0.08,0.13,-0.29,0.12,39552400.0,41254400.0,35794500.0,16.64,16.61,16.778,0.004784693483860255,1
2024-01-16,16.59,16.74,16.29,16.53,32659300.0,16.76,16.68,16.79,0.45,0.44,0.76,0.63,0.06,-0.08,0.13,-0.29,33952600.0,39552400.0,41254400.0,16.7,16.654,16.775,-0.013818155338085888,0
2024-01-17,16.26,16.41,16.05,16.39,30832800.0,16.53,16.76,16.68,0.36,0.45,0.44,0.76,-0.13,0.06,-0.08,0.13,32659300.0,33952600.0,39552400.0,16.615,16.618,16.736,-0.008505597855813007,0
2024-01-18,16.75,16.81,16.1,16.4,35239700.0,16.39,16.53,16.76,0.71,0.36,0.45,0.44,0.35,-0.13,0.06,-0.08,30832800.0,32659300.0,33952600.0,16.502,16.551,16.681,0.0006099560533312508,1
2024-01-19,16.57,16.78,16.15,16.78,40690600.0,16.4,16.39,16.53,0.63,0.71,0.36,0.45,-0.21,0.35,-0.13,0.06,35239700.0,30832800.0,32659300.0,16.451,16.507,16.636,0.02290643038972716,1
2024-01-22,17.46,18.35,17.43,17.6,85573900.0,16.78,16.4,16.39,0.92,0.63,0.71,0.36,-0.14,-0.21,0.35,-0.13,40690600.0,35239700.0,30832800.0,16.616,16.587,16.659,0.04771118175899162,1
2024-01-23,17.64,17.73,17.2,17.33,37794300.0,17.6,16.78,16.4,0.53,0.92,0.63,0.71,0.31,-0.14,-0.21,0.35,85573900.0,40690600.0,35239700.0,17.108,16.884,16.809,-0.015459824393427826,0
2024-01-24,17.51,17.65,16.735,16.75,42710700.0,17.33,17.6,16.78,0.915,0.53,0.92,0.63,0.76,0.31,-0.14,-0.21,37794300.0,85573900.0,40690600.0,17.219,17.014,16.892,-0.034040841054018875,0
2024-01-25,16.92,17.0,16.31,16.46,44589000.0,16.75,17.33,17.6,0.69,0.915,0.53,0.92,0.46,0.76,0.31,-0.14,42710700.0,37794300.0,85573900.0,16.984,16.937,16.869,-0.017465118643498485,0
2024-01-26,16.4,16.75,16.34,16.35,28612200.0,16.46,16.75,17.33,0.41,0.69,0.915,0.53,0.05,0.46,0.76,0.31,44589000.0,42710700.0,37794300.0,16.722,16.797,16.804,-0.006705218952833002,0
2024-01-29,16.45,17.11,16.43,17.09,35987800.0,16.35,16.46,16.75,0.68,0.41,0.69,0.915,-0.64,0.05,0.46,0.76,28612200.0,44589000.0,42710700.0,16.536,16.666,16.732,0.04426558538124548,1
2024-01-30,17.04,17.24,16.66,16.74,36388200.0,17.09,16.35,16.46,0.58,0.68,0.41,0.69,0.3,-0.64,0.05,0.46,35987800.0,28612200.0,44589000.0,16.813,16.79,16.789,-0.020692454667410123,0
2024-01-31,16.41,16.76,16.07,16.09,43582500.0,16.74,17.09,16.35,0.69,0.58,0.68,0.41,0.32,0.3,-0.64,0.05,36388200.0,35987800.0,28612200.0,16.777,16.776,16.781,-0.03960308090088828,0
2024-02-01,16.21,16.487,16.03,16.33,40454400.0,16.09,16.74,17.09,0.457,0.69,0.58,0.68,-0.12,0.32,0.3,-0.64,43582500.0,36388200.0,35987800.0,16.433,16.575,16.671,0.014805931822671597,1
2024-02-02,16.34,17.02,16.145,17.02,57672700.0,16.33,16.09,16.74,0.875,0.457,0.69,0.58,-0.68,-0.12,0.32,0.3,40454400.0,43582500.0,36388200.0,16.382,16.503,16.617,0.041385247730498294,1
2024-02-05,17.56,17.87,16.48,16.72,167698300.0,17.02,16.33,16.09,1.39,0.875,0.457,0.69,0.84,-0.68,-0.12,0.32,57672700.0,40454400.0,43582500.0,16.701,16.654,16.681,-0.017783583451620982,0
2024-02-06,20.3,22.18,19.76,21.87,420501900.0,16.72,17.02,16.33,2.42,1.39,0.875,0.457,-1.57,0.84,-0.68,-0.12,167698300.0,57672700.0,40454400.0,16.71,16.674,16.687,0.26851030647316254,1
2024-02-07,21.6,23.87,21.38,23.6,254911100.0,21.87,16.72,17.02,2.49,2.42,1.39,0.875,-2.0,-1.57,0.84,-0.68,420501900.0,167698300.0,57672700.0,19.29,18.196,17.512,0.07613085513313352,1
2024-02-08,23.96,25.06,23.32,24.51,212671100.0,23.6,21.87,16.72,1.74,2.49,2.42,1.39,-0.55,-2.0,-1.57,0.84,254911100.0,420501900.0,167698300.0,21.445,19.779,18.48,0.03783447868278965,1
2024-02-09,25.04,25.11,23.57,24.38,149062000.0,24.51,23.6,21.87,1.54,1.74,2.49,2.42,0.66,-0.55,-2.0,-1.57,212671100.0,254911100.0,420501900.0,22.978,21.164,19.44,-0.0053181172482275035,0
2024-02-12,23.91,25.525,23.82,25.05,108173000.0,24.38,24.51,23.6,1.705,1.54,1.74,2.49,-1.14,0.66,-0.55,-2.0,149062000.0,212671100.0,254911100.0,23.679,22.106,20.226,0.027110707444110697,1
2024-02-13,23.53,24.66,23.31,24.01,102293300.0,25.05,24.38,24.51,1.35,1.705,1.54,1.74,-0.48,-1.14,0.66,-0.55,108173000.0,149062000.0,212671100.0,24.364,22.968,20.993,-0.0424033773082756,0
2024-02-14,24.15,25.5,23.755,25.19,97227900.0,24.01,25.05,24.38,1.745,1.35,1.705,1.54,-1.04,-0.48,-1.14,0.66,102293300.0,108173000.0,149062000.0,24.187,23.273,21.473,0.04797669179976136,1
2024-02-15,25.04,25.46,24.71,25.41,70544300.0,25.19,24.01,25.05,0.75,1.745,1.35,1.705,-0.37,-1.04,-0.48,-1.14,97227900.0,102293300.0,108173000.0,24.689,23.835,22.065,0.008695679761345351,1
2024-02-16,24.96,25.495,24.39,24.44,65498200.0,25.41,25.19,24.01,1.105,0.75,1.745,1.35,0.52,-0.37,-1.04,-0.48,70544300.0,97227900.0,102293300.0,25.049,24.296,22.597,-0.03892163517186067,0
2024-02-20,23.84,24.0,22.715,23.4,93374300.0,24.44,25.41,25.19,1.285,1.105,0.75,1.745,0.44,0.52,-0.37,-1.04,65498200.0,70544300.0,97227900.0,24.745,24.338,22.89,-0.04348515009364841,0
2024-02-21,22.3,22.93,22.29,22.74,59628300.0,23.4,24.44,25.41,0.64,1.285,1.105,0.75,-0.44,0.44,0.52,-0.37,93374300.0,65498200.0,70544300.0,24.072,24.063,22.971,-0.02861052780430496,0
2024-02-22,23.77,23.95,23.05,23.59,64458200.0,22.74,23.4,24.44,0.9,0.64,1.285,1.105,0.18,-0.44,0.44,0.52,59628300.0,93374300.0,65498200.0,23.406,23.676,22.934,0.03669742163068732,1
2024-02-23,23.53,24.07,22.82,22.97,48840800.0,23.59,22.74,23.4,1.25,0.9,0.64,1.285,0.56,0.18,-0.44,0.44,64458200.0,59628300.0,93374300.0,23.498,23.651,23.039,-0.02663391308005016,0
2024-02-26,23.03,23.88,22.94,23.56,46499500.0,22.97,23.59,22.74,0.94,1.25,0.9,0.64,-0.53,0.56,0.18,-0.44,48840800.0,64458200.0,59628300.0,23.234,23.451,23.028,0.025361349307542413,1
2024-02-27,23.76,24.62,23.72,24.53,64967400.0,23.56,22.97,23.59,0.9,0.94,1.25,0.9,-0.77,-0.53,0.56,0.18,46499500.0,48840800.0,64458200.0,23.397,23.483,23.112,0.04034655014706336,1
2024-02-28,24.52,24.84,24.245,24.42,47314000.0,24.53,23.56,22.97,0.595,0.9,0.94,1.25,0.1,-0.77,-0.53,0.56,64967400.0,46499500.0,48840800.0,23.964,23.79,23.338,-0.0044944144556700125,0
2024-02-29,24.81,25.293,24.36,25.08,62753300.0,24.42,24.53,23.56,0.933,0.595,0.9,0.94,-0.27,0.1,-0.77,-0.53,47314000.0,64967400.0,46499500.0,24.192,23.974,23.51,0.026668240915897725,1
2024-03-01,25.3,25.69,24.535,24.93,64794400.0,25.08,24.42,24.53,1.155,0.933,0.595,0.9,0.37,-0.27,0.1,-0.77,62753300.0,47314000.0,64967400.0,24.636,24.298,23.76,-0.005998802945923299,0
2024-03-04,24.4,24.58,23.53,24.04,64320000.0,24.93,25.08,24.42,1.05,1.155,0.933,0.595,0.36,0.37,-0.27,0.1,64794400.0,62753300.0,47314000.0,24.783,24.483,23.946,-0.036352762026267034,0
2024-03-05,23.96,24.409,23.43,23.81,49542300.0,24.04,24.93,25.08,0.979,1.05,1.155,0.933,0.15,0.36,0.37,-0.27,64320000.0,64794400.0,62753300.0,24.411,24.353,23.961,-0.009613509681706411,0
2024-03-06,25.75,26.75,24.53,26.16,207386900.0,23.81,24.04,24.93,2.22,0.979,1.05,1.155,-0.41,0.15,0.36,0.37,49542300.0,64320000.0,64794400.0,24.111,24.194,23.937,0.0941258826873277,1
2024-03-07,27.01,27.5,26.38,26.46,117519300.0,26.16,23.81,24.04,1.12,2.22,0.979,1.05,0.55,-0.41,0.15,0.36,207386900.0,49542300.0,64320000.0,25.135,24.77,24.291,0.011402603330252777,1
2024-03-08,27.19,27.28,25.81,26.04,84256100.0,26.46,26.16,23.81,1.47,1.12,2.22,0.979,1.15,0.55,-0.41,0.15,117519300.0,207386900.0,49542300.0,25.798,25.265,24.636,-0.016000271587512296,0
2024-03-11,25.89,26.83,25.29,25.35,60829300.0,26.04,26.46,26.16,1.54,1.47,1.12,2.22,0.54,1.15,0.55,-0.41,84256100.0,117519300.0,207386900.0,25.919,25.492,24.859,-0.02685510741356056,0
2024-03-12,25.57,25.64,24.35,24.7,75202600.0,25.35,26.04,26.46,1.29,1.54,1.47,1.12,0.87,0.54,1.15,0.55,60829300.0,84256100.0,117519300.0,25.634,25.45,24.937,-0.025975470563139518,0
2024-03-13,24.7,25.44,24.6,25.0,59713000.0,24.7,25.35,26.04,0.84,1.29,1.54,1.47,-0.3,0.87,0.54,1.15,75202600.0,60829300.0,84256100.0,25.167,25.231,24.9,0.012072550346032765,1
2024-03-14,24.83,24.97,24.14,24.43,49214800.0,25.0,24.7,25.35,0.83,0.84,1.29,1.54,0.4,-0.3,0.87,0.54,59713000.0,75202600.0,60829300.0,25.084,25.163,24.916,-0.023063927106706423,0
2024-03-15,23.85,24.1,23.42,23.49,61421000.0,24.43,25.0,24.7,0.68,0.83,0.84,1.29,0.36,0.4,-0.3,0.87,49214800.0,59713000.0,75202600.0,24.757,24.948,24.838,-0.039237108834471804,0
2024-03-18,23.77,24.18,23.32,24.0,44083000.0,23.49,24.43,25.0,0.86,0.68,0.83,0.84,-0.23,0.36,0.4,-0.3,61421000.0,49214800.0,59713000.0,24.123,24.521,24.624,0.021479041420923092,1
2024-03-19,23.5,23.83,22.92,23.8,43247200.0,24.0,23.49,24.43,0.91,0.86,0.68,0.83,-0.3,-0.23,0.36,0.4,44083000.0,61421000.0,49214800.0,24.062,24.369,24.525,-0.008368281726796628,0
2024-03-20,23.77,24.65,23.67,24.57,40273800.0,23.8,24.0,23.49,0.98,0.91,0.86,0.68,-0.8,-0.3,-0.23,0.36,43247200.0,44083000.0,61421000.0,23.931,24.202,24.409,0.031840625491272,1
2024-03-21,25.3,25.33,24.44,24.49,37099600.0,24.57,23.8,24.0,0.89,0.98,0.91,0.86,0.81,-0.8,-0.3,-0.23,40273800.0,43247200.0,44083000.0,24.25,24.31,24.435,-0.0032613124942750247,0
2024-03-22,24.2,24.475,24.02,24.18,25453000.0,24.49,24.57,23.8,0.455,0.89,0.98,0.91,0.02,0.81,-0.8,-0.3,37099600.0,40273800.0,43247200.0,24.37,24.363,24.444,-0.012739003810499284,0
2024-03-25,24.12,24.62,24.05,24.51,29255900.0,24.18,24.49,24.57,0.57,0.455,0.89,0.98,-0.39,0.02,0.81,-0.8,25453000.0,37099600.0,40273800.0,24.275,24.309,24.402,0.013555349070678775,1
2024-03-26,24.76,25.47,24.47,24.89,43610500.0,24.51,24.18,24.49,1.0,0.57,0.455,0.89,-0.13,-0.39,0.02,0.81,29255900.0,25453000.0,37099600.0,24.393,24.368,24.419,0.01538488497921576,1
2024-03-27,25.0,25.48,24.26,24.51,38600100.0,24.89,24.51,24.18,1.22,1.0,0.57,0.455,0.49,-0.13,-0.39,0.02,43610500.0,29255900.0,25453000.0,24.641,24.521,24.494,-0.015384884979215876,0
2024-03-28,24.17,24.28,22.94,23.01,70008200.0,24.51,24.89,24.51,1.34,1.22,1.0,0.57,1.16,0.49,-0.13,-0.39,38600100.0,43610500.0,29255900.0,24.576,24.518,24.496,-0.06315229288399159,0
2024-04-01,22.98,23.21,22.4,22.86,41000000.0,23.01,24.51,24.89,0.81,1.34,1.22,1.0,0.12,1.16,0.49,-0.13,70008200.0,38600100.0,43610500.0,23.793,24.076,24.26,-0.006540228928126191,0
2024-04-02,22.0,22.79,21.72,22.72,39770600.0,22.86,23.01,24.51,1.07,0.81,1.34,1.22,-0.72,0.12,1.16,0.49,41000000.0,70008200.0,38600100.0,23.326,23.72,24.037,-0.006143121435330926,0
2024-04-03,22.44,23.01,22.38,22.7,30357400.0,22.72,22.86,23.01,0.63,1.07,0.81,1.34,-0.26,-0.72,0.12,1.16,39770600.0,41000000.0,70008200.0,23.023,23.427,23.828,-0.000880605533852809,0
2024-04-04,23.82,24.1,22.4,22.48,64995300.0,22.7,22.72,22.86,1.7,0.63,1.07,0.81,1.34,-0.26,-0.72,0.12,30357400.0,39770600.0,41000000.0,22.862,23.214,23.648,-0.009738953434686509,0
